date,U向分量风/m/s,V向分量风/m/s,2m气温/K,表面气压/Pa,地表温度/K,潜热通量/ W/(m^2),感热通量/ W/(m^2),相对湿度/%,大气边界层高度/m
2024/3/21 10:00,-3.829361,1.2929382,289.594,101146.25,286.15112,-141039,138444,50.5,250.3099
2024/3/21 11:00,-4.003296,2.3959198,289.30005,101167.69,285.3623,-52243,198714,50.5,269.1997
2024/3/21 12:00,-3.5470276,3.645813,289.18457,101185,285.1621,-59358,231180,48.5,309.70972
2024/3/21 13:00,-2.7891388,4.7600403,289.43872,101193.625,285.15967,-67097,262626,44.4,380.2251
2024/3/21 14:00,-1.5267639,5.2328186,288.55786,101193.25,285.1753,-72752,271423,45.5,465.79053
2024/3/21 15:00,-0.5727539,4.4042664,288.15942,101256.5,284.68018,-73078,255241,45.2,420.43262
2024/3/21 16:00,-0.3352661,4.274597,287.58105,101219.06,284.2224,-68589,231926,46.6,355.31152
2024/3/21 17:00,-0.28274536,4.4851837,286.94995,101181,284.01196,-64724,216208,51.2,362.229
2024/3/21 18:00,-0.44198608,4.466385,286.75195,101119.81,283.7893,-60513,204617,52.2,386.71387
2024/3/21 19:00,-0.5503998,4.274933,286.61377,101073.25,283.6079,-58748,176884,53.1,393.6289
2024/3/21 20:00,-0.71269226,3.7256165,286.5769,101042.69,283.24805,-50904,176668,55.4,349.25
2024/3/21 21:00,-0.80444336,3.4514313,286.91382,101079.125,283.27148,-42231,161886,54.8,307.52612
2024/3/21 22:00,-0.89152527,3.0488586,288.4585,101068.875,283.5669,-40601,127624,55.4,246.69804
2024/3/21 23:00,-1.1659698,3.7571106,288.73047,100991.31,285.78174,-76489,80653,55.8,288.26123
2024/3/22 0:00,-0.957901,4.3025208,289.18774,101029.5,288.12964,-166017,-2156,56.7,359.0974
2024/3/22 1:00,-0.49700928,4.5395203,289.44385,101063,290.9978,-272867,-87563,56.8,435.09375
2024/3/22 2:00,-0.10964966,4.7481995,293.27344,101009.06,293.6443,-422071,-212083,48,531.66504
2024/3/22 3:00,0.32667542,4.718155,293.92993,100995.75,296.51367,-628524,-378927,47.5,734.87695
2024/3/22 4:00,0.8771057,4.354019,295.17065,100897.31,297.95532,-848890,-527386,45.6,921.3335
2024/3/22 5:00,1.8937225,3.7824402,298.0979,100835.31,298.81543,-934366,-508141,40.4,1142.9106
2024/3/22 6:00,2.2542267,3.1413574,298.9226,100768.5,298.71655,-954755,-442019,38.5,1317.4924
2024/3/22 7:00,2.054596,2.4340057,299.61353,100671.125,298.45435,-819747,-246605,36.9,1390.9377
2024/3/22 8:00,1.1401672,1.8270874,299.71606,100652.5,297.19897,-662442,-101795,39.5,1376.4175
2024/3/22 9:00,-0.67807007,1.0736542,299.31567,100676,294.72095,-371904,34808,42.3,359.81006
2024/3/22 10:00,-2.2789917,1.4764099,294.91284,100640.44,291.12695,-118000,107803,50.8,109.1951
2024/3/22 11:00,-2.6764832,1.7347565,294.14404,100647.625,289.41968,-34007,145067,53.8,109.63817
2024/3/22 12:00,-2.400406,1.8326263,293.51978,100730.81,288.44165,-28095,136215,56.7,113.50595
2024/3/22 13:00,-1.7525024,1.7051086,292.9724,100844.06,287.58008,-19222,127838,59.4,101.596695
2024/3/22 14:00,-1.2224274,1.3202972,291.84106,100874.94,286.7185,-13674,114074,64.5,77.73422
2024/3/22 15:00,-1.0673676,1.1082153,290.73633,100870.19,286.21313,-7345,102005,69.6,62.018463
2024/3/22 16:00,-0.9852905,1.0890198,290.60132,100858.125,286.0652,-7975,74648,70.6,56.371216
2024/3/22 17:00,-0.68473816,1.2608795,290.20117,100849.5,286.3108,-11104,60989,72.6,58.415665
2024/3/22 18:00,-0.543869,1.2546234,290.82837,100818,287.0537,-14389,52638,69.5,60.98697
2024/3/22 19:00,-0.42469788,1.0485077,290.87964,100820.5,286.70996,-15080,44925,70.1,57.13864
2024/3/22 20:00,-0.58999634,0.8034668,290.68823,100808.56,287.2522,-16221,36355,72,50.986725
2024/3/22 21:00,-0.7789459,0.8798523,290.52588,100889.125,287.64062,-19423,27325,73.4,49.630554
2024/3/22 22:00,-1.1949921,0.59173584,291.32837,100972.125,288.02905,-25897,36513,71.6,41.61223
2024/3/22 23:00,-1.3196106,1.0098267,291.16162,101041.125,288.96704,-49356,33443,72.6,55.08275
2024/3/23 0:00,-1.6346588,1.7355347,291.24536,101086.625,290.60767,-110292,12772,71.4,79.47713
2024/3/23 1:00,-1.4766083,2.0449066,292.44556,101093.19,293.48438,-248098,-63299,67,132.89107
2024/3/23 2:00,-1.6426544,2.0829926,296.80273,101071.25,295.4336,-454673,-193896,54.7,198.4007
2024/3/23 3:00,-1.1901245,2.6328125,297.55225,101041,298.99292,-613620,-252316,53.3,409.12134
2024/3/23 4:00,-1.0507202,2.206009,298.52588,101008.25,299.58887,-838292,-438494,50.3,607.5679
2024/3/23 5:00,-1.9680328,1.3397369,298.9536,100925.19,296.5818,-863660,-432847,53.2,503.33813
2024/3/23 6:00,-2.507782,1.1266937,298.3506,100881,296.33398,-639160,-222853,55.8,464.3667
2024/3/23 7:00,-3.2632904,0.7404938,298.71216,100825.31,294.84058,-346995,-13777,54.4,321.00415
2024/3/23 8:00,-3.2771606,0.486557,298.31934,100747.44,293.85547,-240528,-2469,57.1,231.17105
2024/3/23 9:00,-3.2255402,0.35057068,297.615,100751.81,292.32617,-148531,29635,61.2,189.42122
2024/3/23 10:00,-3.0937653,-0.26393127,292.7754,100741.56,290.44922,-93316,45773,73.7,161.89922
2024/3/23 11:00,-2.8919067,0.26535034,292.37988,100822.5,289.52344,-15694,72555,76,131.15474
2024/3/23 12:00,-2.7248383,0.48249817,291.812,100844.875,289.21362,-9048,66717,79.5,112.814026
2024/3/23 13:00,-1.7565918,1.3875427,291.9375,100926.875,289.1985,-5842,55951,82.2,101.50748
2024/3/23 14:00,-0.9039917,2.23201,291.34204,100954,289.13892,-1685,63147,88.3,98.51436
2024/3/23 15:00,-0.25889587,2.241516,291.55933,100927.81,289.67505,-2769,61358,89.8,104.96797
2024/3/23 16:00,0.5189972,2.0387115,290.9021,100907.375,289.90527,22245,50383,91.5,114.919586
2024/3/23 17:00,0.96728516,1.7454987,290.73804,100900.69,290.0183,19303,42297,92.4,130.9125
2024/3/23 18:00,1.1435242,1.5331421,290.94946,100885,289.89282,20591,43629,91.9,131.6972
2024/3/23 19:00,1.3069,1.1251984,290.63672,100888,289.5442,21587,75392,91.7,111.47032
2024/3/23 20:00,1.3390656,0.62150574,291.42163,100928.75,289.16602,30895,64691,89.5,78.6712
2024/3/23 21:00,1.4315491,0.4658661,291.46265,101031.56,288.8855,28649,53407,90.6,57.097336
2024/3/23 22:00,0.21960449,0.101257324,291.2168,101108.75,287.81567,18528,33902,91.8,16.348175
2024/3/23 23:00,-0.28219604,0.015441895,292.16895,101076.375,291.5464,-13476,15322,91.5,11.396846
2024/3/24 0:00,-0.1854248,-0.07369995,293.0647,101188.94,293.261,-96419,-4332,88,29.653732
2024/3/24 1:00,-0.009368897,-0.40711975,293.50513,101222.56,295.00708,-231258,-38300,87,136.57506
2024/3/24 2:00,0.13627625,-0.6513977,295.78735,101256.56,295.76855,-420951,-104892,80.2,234.94131
2024/3/24 3:00,-0.007522583,-0.7680359,296.26758,101244,294.85596,-519376,-162523,77.7,282.677
2024/3/24 4:00,0.0440979,-1.8873138,296.4585,101201.81,296.53516,-513741,-178543,76.6,346.41064
2024/3/24 5:00,-0.11036682,-2.451889,297.19946,101128,297.49878,-426384,-157232,72.4,412.53613
2024/3/24 6:00,-0.6857147,-2.5834198,297.65332,101061,296.15405,-532452,-228534,69,335.28345
2024/3/24 7:00,-1.059372,-2.5019684,297.1748,101037.25,296.06714,-400279,-290626,68,319.3567
2024/3/24 8:00,-1.246582,-2.341217,297.2058,101028.5,295.57788,-244017,-173922,67.3,313.08838
2024/3/24 9:00,-1.6013031,-1.8693695,297.03833,101062.44,293.91992,-147166,-80617,69.3,281.2776
2024/3/24 10:00,-2.079605,-1.6453705,293.3003,101119.06,292.28882,-41987,9583,86.6,259.26196
2024/3/24 11:00,-2.676529,-1.881958,292.55054,101136.625,291.1665,-1358,40258,89.9,272.62183
2024/3/24 12:00,-2.8827972,-1.6690674,292.19482,101210.125,290.1582,-5107,24388,89.1,248.18268
2024/3/24 13:00,-2.6395264,-0.9650116,291.50415,101255.75,289.28125,1653,34087,90.8,215.40776
2024/3/24 14:00,-2.4065552,-0.42016602,290.64648,101278.75,288.8911,-3739,19935,92,191.80382
2024/3/24 15:00,-2.5209045,-0.002059937,290.36304,101234.56,288.5044,-8429,8604,90.5,182.1184
2024/3/24 16:00,-2.3172455,0.51678467,290.1394,101207.69,287.94458,-7966,15658,88.9,176.0104
2024/3/24 17:00,-2.6520996,0.73869324,289.65674,101096.375,287.70654,-8880,15839,88.9,180.8861
2024/3/24 18:00,-2.5739746,1.064148,288.5525,101000.31,287.44043,-10872,16360,90.8,191.34003
2024/3/24 19:00,-2.238739,1.3613129,287.89575,100971,286.9746,-16311,-10889,90,196.72101
2024/3/24 20:00,-2.2856598,1.313385,287.1306,100903.81,287.26367,-20612,-27549,91.1,201.66824
2024/3/24 21:00,-2.1672516,1.2100983,287.13403,100909.19,287.1267,-30894,-8983,91.9,178.9727
2024/3/24 22:00,-1.3619385,1.0512238,288.04907,100858.69,287.19653,-40805,-7770,90,128.62398
2024/3/24 23:00,-1.1154938,1.4085846,288.28394,100879.75,288.47998,-54893,-28339,90.4,123.827484
2024/3/25 0:00,0.3834076,2.2363892,289.15332,100944.625,290.70557,-116107,-78990,88.6,165.70795
2024/3/25 1:00,1.7342377,1.9154816,290.39282,100966.5,293.61792,-198702,-141728,87.7,234.3668
2024/3/25 2:00,2.6643677,0.73265076,294.78955,100978.25,297.00732,-446705,-321150,75.2,304.07617
2024/3/25 3:00,4.142563,-1.3174896,297.09766,100973.875,299.49146,-658365,-452828,71.2,586.6162
2024/3/25 4:00,5.396759,-4.0220947,295.4524,100971.875,299.99902,-653976,-571631,75.5,751.81226
2024/3/25 5:00,5.716614,-5.285019,293.17993,101019.375,296.96875,-537477,-647041,72.5,734.2739
2024/3/25 6:00,5.1532288,-5.6163483,291.18066,101015.875,292.84375,-320848,-387730,73.5,639.0388
2024/3/25 7:00,5.1640167,-5.355591,291.1975,101037.125,291.56006,-366991,-603276,72.1,639.8352
2024/3/25 8:00,5.0088654,-5.143692,288.99023,101052.56,289.677,-241359,-293826,79.1,660.385
2024/3/25 9:00,5.221222,-4.8071594,287.60938,101182.75,288.18042,-230268,-196184,80.6,705.6255
2024/3/25 10:00,5.3032684,-3.7982025,285.84497,101350.875,287.32544,-107377,-80873,81.6,770.4846
2024/3/25 11:00,6.2648926,-3.9457703,285.86548,101443.56,286.67114,-146443,-1506,83.2,874.2241
2024/3/25 12:00,6.004669,-3.6159058,285.52466,101560.125,286.11597,-258608,100384,86.1,829.5244
2024/3/25 13:00,6.110504,-4.1591034,285.5874,101652.625,285.67627,-243641,97365,85.4,882.7554
2024/3/25 14:00,6.238785,-4.7742767,285.19434,101745.19,285.27173,-217817,77928,82.7,976.37305
2024/3/25 15:00,6.1221466,-4.9246216,285.42334,101806.875,284.99414,-191375,56828,81,1003.97437
2024/3/25 16:00,5.732849,-4.6395416,285.40918,101848.69,284.78418,-165250,36288,80,1042.4048
2024/3/25 17:00,5.648346,-4.8387756,285.3064,101967,284.72803,-138854,23470,77.1,1113.6243
2024/3/25 18:00,4.802765,-4.179474,285.41284,101975.06,284.57812,-122652,9954,76.3,1086.5396
2024/3/25 19:00,4.582901,-3.8071136,285.63892,102092.19,284.56934,-75888,-44812,75.9,1024.6218
2024/3/25 20:00,4.010666,-4.039734,285.5,102090.81,284.45142,-73955,-14795,74.5,1024.7429
2024/3/25 21:00,3.8179626,-4.110504,285.74854,102185.81,284.18945,-70507,155,73,999.2529
2024/3/25 22:00,3.2382202,-2.9560547,285.6631,102326.375,284.14062,-60361,35033,72.6,1025.6799
2024/3/25 23:00,2.8943024,-3.2037964,285.93262,102350.375,285.05518,-88303,-5616,73.4,925.1533
2024/3/26 0:00,3.2538452,-4.4548035,286.21313,102406.06,286.81543,-191103,-171973,71.4,1132.45
2024/3/26 1:00,2.999771,-4.441635,286.31616,102452.44,288.4253,-284538,-349043,70.8,1189.3296
2024/3/26 2:00,2.883072,-4.61174,287.68994,102471.875,289.76733,-402156,-557878,63.5,1221.9578
2024/3/26 3:00,2.5078583,-4.6134033,287.7683,102516,290.02856,-526655,-744183,62.1,1230.4883
2024/3/26 4:00,2.1556244,-4.2890778,287.89307,102494.44,291.65845,-578475,-769541,61.6,1313.1064
2024/3/26 5:00,2.1641388,-3.755539,288.87573,102452.125,291.7832,-570487,-693044,57.3,1308.2961
2024/3/26 6:00,1.9854736,-3.5212402,288.93872,102385.81,291.47095,-544405,-605301,56.9,1261.8362
2024/3/26 7:00,1.6910248,-3.3917542,289.04492,102338.19,290.33447,-459965,-427914,56.8,1209.9673
2024/3/26 8:00,1.1826172,-3.2513123,288.7798,102335.75,289.58057,-351105,-257614,58.6,1164.6809
2024/3/26 9:00,0.32528687,-2.9684906,288.80103,102306.06,288.29834,-213297,-88534,57.9,1071.3142
2024/3/26 10:00,0.11282349,-1.2351532,286.9673,102336.81,286.92285,-103666,-2373,65.8,451.64746
2024/3/26 11:00,-1.2813263,-0.29440308,286.87476,102325.75,284.4895,-21956,15073,73.1,67.27374
2024/3/26 12:00,-1.9362183,0.24765015,287.04956,102397.875,284.26,-16012,8227,71.6,80.996185
2024/3/26 13:00,-1.9008026,0.86520386,287.4402,102415.31,283.41577,-27541,17515,68.3,132.2944
2024/3/26 14:00,-2.425583,1.4513702,285.79126,102427.19,283.54834,-29057,38263,77,191.62947
2024/3/26 15:00,-2.769165,1.7402191,285.1079,102412.94,283.0669,-24810,51740,83,220.93436
2024/3/26 16:00,-2.974121,1.4469147,284.1023,102388.19,282.29297,-16150,64380,89.2,214.79305
2024/3/26 17:00,-3.0152283,1.2498169,283.39038,102319.31,281.8938,-2395,59680,91.6,214.58125
